Query	Subject	% Similarity
CT_457	CTL0717	99.72
CT_457	TC_RS03755	83.4
CT_458	CT_458	100.0
CT_458	CTL0718	100.0
CT_459	CT_459	100.0
CT_459	CTL0719	99.28
CT_459	TC_RS03765	86.25
CT_460	CT_460	100.0
CT_460	CTL0720	98.85
CT_460	TC_RS03770	87.74
CT_461	CT_461	100.0
CT_461	CTL0721	99.09
CT_461	TC_RS03775	82.65
CT_462	CT_462	100.0
CT_462	CTL0722	99.39
CT_462	TC_RS03780	80.78
CT_463	CT_463	100.0
CT_463	CTL0723	99.5
CT_463	CT_464	100.0
CT_463	CTL0724	100.0
CT_464	CT_464	100.0
CT_464	CTL0724	99.11
CT_464	CT_463	100.0
CT_464	CTL0723	100.0
CT_465	CT_465	100.0
CT_465	CTL0725	99.84
CT_t17	CT_t17	100.0
CT_t17	CTL_t16	100.0
CT_t17	TC_RS03800	100.0
CT_t17	CPnt17	95.18
CT_466	CT_466	100.0
CT_466	CTL0726	98.79
CT_467	CT_467	100.0
CT_467	CTL0727	99.62
CT_468	CT_468	100.0
CT_468	CTL0728	99.91
CT_t18	CT_t18	100.0
CT_t18	CTL_t04	100.0
CT_t18	TC_RS03820	100.0
CT_t18	CPnt18	97.3
CT_469	CT_469	100.0
CT_469	CTL0729	100.0
CT_469	CT_470	100.0
CT_469	CTL0730	100.0
CT_470	CT_470	100.0
CT_470	CTL0730	99.45
CT_470	CT_469	100.0
CT_470	CTL0729	100.0
CT_471	CT_471	100.0
CT_471	CTL0731	99.5
CT_471	TC_RS03835	84.14
CT_t19	CT_t19	100.0
CT_t19	CTL_t18	100.0
CT_t19	CPnt19	100.0
CT_t19	TC_RS03840	100.0
CT_472	CT_472	100.0
CT_472	CTL0733	99.62
CT_472	TC_RS03850	83.27
CT_473	CT_473	100.0
CT_473	CTL0734	99.68
CT_473	CT_474	100.0
CT_473	CTL0735	98.39
CT_474	CT_474	100.0
CT_474	CTL0735	99.46
CT_474	CT_473	100.0
CT_474	CTL0734	98.39
CT_475	CT_475	100.0
CT_475	CTL0736	99.54
CT_475	TC_RS03865	80.29
CT_476	CT_476	100.0
CT_476	CTL0737	99.48
CT_476	TC_RS03870	82.82
CT_477	CT_477	100.0
CT_477	CTL0738	98.83
CT_478	CT_478	100.0
CT_478	CTL0739	99.54
CT_479	CT_479	100.0
CT_479	CTL0740	99.79
CT_480	CT_480	100.0
CT_480	CTL0741	99.76
CT_480	TC_RS03890	81.81
CT_480.1	CT_480.1	100.0
CT_480.1	CTL0742a	99.36
CT_481	CT_481	100.0
CT_481	CTL0742	99.59
CT_482	CT_482	100.0
CT_482	CTL0743	99.85
CT_483	CT_483	100.0
CT_483	CTL0744	99.73
CT_484	CT_484	100.0
CT_484	CTL0745	99.5
CT_484	TC_RS03910	82.58
CT_485	CT_485	100.0
CT_485	CTL0746	99.37
CT_486	CT_486	100.0
CT_486	CTL0747	99.62
CT_486	TC_RS03920	84.14
CT_487	CT_487	100.0
CT_487	CTL0748	99.65
CT_487	TC_RS03925	82.93
CT_488	CT_488	100.0
CT_488	CTL0749	99.73
CT_488	TC_RS03930	78.98
CT_489	CT_489	100.0
CT_489	CTL0750	99.85
CT_489	TC_RS03935	84.62
CT_490	CT_490	100.0
CT_490	CTL0751	99.6
CT_490	TC_RS03940	78.26
CT_491	CT_491	100.0
CT_491	CTL0752	99.57
CT_491	TC_RS03945	85.88
CT_492	CT_492	100.0
CT_492	CTL0753	99.67
CT_492	TC_RS03950	91.79
CT_493	CT_493	100.0
CT_493	CTL0754	99.19
CT_493	TC_RS03955	80.2
CT_494	CT_494	100.0
CT_494	CTL0755	99.4
CT_494	TC_RS03960	77.72
CT_495	CT_495	100.0
CT_495	CTL0756	99.14
CT_495	TC_RS03965	78.77
CT_496	CT_496	100.0
CT_496	CTL0757	99.41
CT_t20	CT_t20	100.0
CT_t20	TC_RS03975	100.0
CT_t20	CTL_t30	98.81
CT_t20	CPnt20	98.81
CT_496.1	CT_496.1	100.0
CT_496.1	CTL0758	100.0
CT_497	CT_497	100.0
CT_497	CTL0759	99.51
CT_498	CT_498	100.0
CT_498	CTL0760	99.45
CT_498	TC_RS03985	81.73
CT_499	CT_499	100.0
CT_499	CTL0761	100.0
CT_499	TC_RS03990	80.74
CT_500	CT_500	100.0
CT_500	CTL0762	99.3
CT_501	CT_501	100.0
CT_501	CTL0763	99.67
CT_502	CT_502	100.0
CT_502	CTL0764	100.0
CT_503	CT_503	100.0
CT_503	CTL0765	99.46
CT_503	TC_RS04010	85.77
CT_t21	CT_t21	100.0
CT_t21	CTL_t19	100.0
CT_t21	TC_RS04015	100.0
CT_t21	CPnt21	97.59
CT_504	CT_504	100.0
CT_504	CTL0766	99.08
CT_504	TC_RS04020	78.53
CT_505	CT_505	100.0
CT_505	CTL0767	99.4
CT_505	TC_RS04025	88.89
CT_506	CT_506	100.0
CT_506	CTL0768	99.53
CT_506	TC_RS04030	92.42
CT_506	CPn0625	78.79
CT_507	CT_507	100.0
CT_507	CTL0769	99.65
CT_507	TC_RS04035	89.34
CT_508	CT_508	100.0
CT_508	CTL0770	99.75
CT_508	TC_RS04040	94.49
CT_509	CT_509	100.0
CT_509	CTL0771	99.19
CT_509	TC_RS04045	95.93
CT_510	CT_510	100.0
CT_510	CTL0772	99.42
CT_510	TC_RS04050	86.34
CT_511	CT_511	100.0
CT_511	CTL0773	99.54
CT_511	TC_RS04055	90.57
CT_512	CT_512	100.0
CT_512	CTL0774	99.4
CT_512	TC_RS04060	95.38
CT_513	CT_513	100.0
CT_513	CTL0775	99.73
CT_513	TC_RS04065	93.82
CT_514	CT_514	100.0
CT_514	CTL0776	99.28
CT_514	TC_RS04070	92.75
CT_515	CT_515	100.0
CT_515	CTL0777	99.0
CT_515	TC_RS04075	92.54
CT_516	CT_516	100.0
CT_516	CTL0778	99.45
CT_516	TC_RS04080	91.53
CT_517	CT_517	100.0
CT_517	CTL0779	98.81
CT_517	TC_RS04085	96.73
CT_518	CT_518	100.0
CT_518	CTL0780	98.92
CT_518	CPn0637	81.08
CT_519	CT_519	100.0
CT_519	CTL0781	100.0
CT_519	TC_RS04095	94.05
CT_520	CT_520	100.0
CT_520	CTL0782	99.09
CT_520	TC_RS04100	96.35
CT_521	CT_521	100.0
CT_521	CTL0783	99.76
CT_521	TC_RS04105	96.64
CT_521	CPn0640	83.17
CT_522	CT_522	100.0
CT_522	CTL0784	99.56
CT_522	TC_RS04110	90.8
CT_523	CT_523	100.0
CT_523	CTL0785	98.81
CT_523	TC_RS04115	89.58
CT_524	CT_524	100.0
CT_524	CTL0786	100.0
CT_524	TC_RS04120	97.75
CT_525	CT_525	100.0
CT_525	CTL0787	99.88
CT_525	TC_RS04125	90.2
CT_526	CT_526	100.0
CT_526	CTL0788	99.11
CT_526	TC_RS04130	89.58
CT_527	CT_527	100.0
CT_527	CTL0789	99.25
CT_527	TC_RS04135	88.19
CT_528	CT_528	100.0
CT_528	CTL0790	99.4
CT_528	TC_RS04140	91.89
CT_529	CT_529	100.0
CT_529	CTL0791	96.88
CT_530	CT_530	100.0
CT_530	CTL0792	99.68
CT_531	CT_531	100.0
CT_531	CTL0793	99.76
CT_531	TC_RS04155	87.43
CT_532	CT_532	100.0
CT_532	CTL0794	100.0
CT_533	CT_533	100.0
CT_533	CTL0795	99.65
CT_533	TC_RS04165	85.02
CT_534	CT_534	100.0
CT_534	CTL0796	99.63
CT_534	TC_RS04170	77.78
CT_535	CT_535	100.0
CT_535	CTL0797	100.0
CT_535	CPn0654	76.31
CT_536	CT_536	100.0
CT_536	CTL0798	99.6
CT_536	TC_RS04180	85.9
CT_537	CT_537	100.0
CT_537	CTL0799	99.16
CT_538	CT_538	100.0
CT_538	CTL0800	99.16
CT_538	TC_RS04190	89.82
CT_538	CPn0658	77.04
CT_t22	CT_t22	100.0
CT_t22	CTL_t17	100.0
CT_t22	TC_RS04195	100.0
CT_t22	CPnt22	96.43
CT_539	CT_539	100.0
CT_539	CTL0801	99.68
CT_539	TC_RS04200	87.21
CT_540	CT_540	100.0
CT_540	CTL0802	99.12
CT_541	CT_541	100.0
CT_541	CTL0803	99.45
CT_541	TC_RS04210	82.16
CT_542	CT_542	100.0
CT_542	CTL0804	99.54
CT_542	TC_RS04215	84.83
CT_543	CT_543	100.0
CT_543	CTL0805	99.61
CT_543	TC_RS04220	81.81
CT_544	CT_544	100.0
CT_544	CTL0806	99.42
CT_544	TC_RS04225	86.15
CT_545	CT_545	100.0
CT_545	CTL0807	99.65
CT_545	TC_RS04230	82.9
CT_546	CT_546	100.0
CT_546	CTL0808	99.77
CT_546	TC_RS04240	85.85
CT_547	CT_547	100.0
CT_547	CTL0809	99.48
CT_547	TC_RS04245	82.88
CT_548	CT_548	100.0
CT_548	CTL0810	99.83
CT_549	CT_549	100.0
CT_549	CTL0811	99.77
CT_550	CT_550	100.0
CT_550	CTL0812	100.0
CT_550	TC_RS04260	85.53
CT_551	CT_551	100.0
CT_551	CTL0813	99.32
CT_552	CT_552	100.0
CT_552	CTL0814	99.51
CT_553	CT_553	100.0
CT_553	CTL0815	99.28
CT_553	TC_RS04275	79.67
CT_554	CT_554	100.0
CT_554	CTL0817	99.51
CT_554	TC_RS04280	79.84
CT_555	CT_555	100.0
CT_555	CTL0818	99.83
CT_556	CT_556	100.0
CT_556	CTL0819	99.79
CT_557	CT_557	100.0
CT_557	CTL0820	99.71
CT_557	TC_RS04295	83.64
CT_558	CT_558	100.0
CT_558	CTL0821	99.47
CT_559	CT_559	100.0
CT_559	CTL0822	98.78
CT_559	TC_RS04305	82.22
CT_560	CT_560	100.0
CT_560	CTL0823	99.76
CT_560	TC_RS04310	81.84
CT_561	CT_561	100.0
CT_561	CTL0824	99.26
CT_562	CT_562	100.0
CT_562	CTL0825	99.57
CT_563	CT_563	100.0
CT_563	CTL0826	99.65
CT_563	TC_RS04325	86.32
CT_564	CT_564	100.0
CT_564	CTL0827	99.89
CT_565	CT_565	100.0
CT_565	CTL0828	99.55
CT_566	CT_566	100.0
CT_566	CTL0829	99.8
CT_566	TC_RS04340	75.78
CT_567	CT_567	100.0
CT_567	CTL0830	99.62
CT_568	CT_568	100.0
CT_568	CTL0831	98.68
CT_569	CT_569	100.0
CT_569	CTL0832	100.0
CT_570	CT_570	100.0
CT_570	CTL0833	99.57
CT_571	CT_571	100.0
CT_571	CTL0834	99.73
CT_572	CT_572	100.0
CT_572	CTL0835	99.65
CT_573	CT_573	100.0
CT_573	CTL0836	99.51
CT_574	CT_574	100.0
CT_574	CTL0837	99.72
CT_574	TC_RS04380	79.15
CT_575	CT_575	100.0
CT_575	CTL0838	99.54
CT_576	CT_576	100.0
CT_576	CTL0839	99.43
CT_576	TC_RS04390	85.62
CT_577	CT_577	100.0
CT_577	CTL0840	100.0
CT_578	CT_578	100.0
CT_578	CTL0841	99.59
CT_578	TC_RS04400	82.39
CT_579	CT_579	100.0
CT_579	CTL0842	99.02
CT_579	TC_RS04405	78.22
CT_580	CT_580	100.0
CT_580	CTL0843	99.49
CT_580	TC_RS04410	79.52
CT_581	CT_581	100.0
CT_581	CTL0844	99.63
CT_581	TC_RS04415	83.02
CT_582	CT_582	100.0
CT_582	CTL0845	99.61
CT_582	TC_RS04420	86.85
CT_583	CT_583	100.0
CT_583	CTL0846	99.49
CT_583	TC_RS04425	82.91
CT_583	CT_584	100.0
CT_583	CTL0847	100.0
CT_584	CT_584	100.0
CT_584	CTL0847	99.82
CT_584	CT_583	100.0
CT_584	CTL0846	100.0
CT_585	CT_585	100.0
CT_585	CTL0848	99.42
CT_586	CT_586	100.0
CT_586	CTL0849	99.75
CT_586	TC_RS04440	81.39
CT_587	CT_587	100.0
CT_587	CTL0850	99.76
CT_588	CT_588	100.0
CT_588	CTL0851	99.69
CT_588	TC_RS04450	80.03
CT_589	CT_589	100.0
CT_589	CTL0852	99.39
CT_590	CT_590	100.0
CT_590	CTL0853	99.51
CT_590	TC_RS04460	79.71
CT_591	CT_591	100.0
CT_591	CTL0854	99.28
CT_592	CT_592	100.0
CT_592	CTL0855	99.48
CT_593	CT_593	100.0
CT_593	CTL0856	99.65
CT_594	CT_594	100.0
CT_594	CTL0858	99.37
CT_595	CT_595	100.0
CT_595	CTL0859	99.57
CT_596	CT_596	100.0
CT_596	CTL0860	99.71
CT_596	TC_RS04490	85.26
CT_597	CT_597	100.0
CT_597	CTL0861	99.26
CT_598	CT_598	100.0
CT_598	CTL0861A	99.58
CT_598	TC_RS04500	76.52
CT_599	CT_599	100.0
CT_599	CTL0862	99.92
CT_599	TC_RS04505	84.41
CT_600	CT_600	100.0
CT_600	CTL0863	99.65
CT_600	TC_RS04510	87.48
CT_601	CT_601	100.0
CT_601	CTL0864	98.84
CT_601	TC_RS04515	81.44
CT_602	CT_602	100.0
CT_602	CTL0865	98.98
CT_602	TC_RS04520	81.17
CT_603	CT_603	100.0
CT_603	CTL0866	97.79
CT_t23	CT_t23	100.0
CT_t23	CTL_t05	98.63
CT_t23	TC_RS04530	98.63
CT_t23	CPnt30	94.59
CT_604	CT_604	100.0
CT_604	CTL0867	98.38
CT_605	CT_605	100.0
CT_605	CTL0868	99.67
CT_605	TC_RS04540	80.92
CT_606	CT_606	100.0
CT_606	CTL0869	99.05
CT_606.1	CT_606.1	100.0
CT_606.1	CTL0870	99.17
CT_607	CT_607	100.0
CT_607	CTL0871	98.41
CT_607	TC_RS04555	84.06
CT_608	CT_608	100.0
CT_608	CTL0872	99.42
CT_608	TC_RS04560	83.24
CT_609	CT_609	100.0
CT_609	CTL0873	99.62
CT_609	TC_RS04565	77.9
CT_610	CT_610	100.0
CT_610	CTL0874	99.71
CT_611	CT_611	100.0
CT_611	CTL0875	99.73
CT_611	CT_612	100.0
CT_611	CTL0876	100.0
CT_612	CT_612	100.0
CT_612	CTL0876	99.79
CT_612	CT_611	100.0
CT_612	CTL0875	100.0
CT_613	CT_613	100.0
CT_613	CTL0877	99.41
CT_614	CT_614	100.0
CT_614	CTL0878	100.0
CT_615	CT_615	100.0
CT_615	CTL0879	99.65
CT_615	TC_RS04595	87.06
CT_615	CPn0756	80.83
CT_616	CT_616	100.0
CT_616	CTL0880	99.61
CT_616	TC_RS04600	81.43
CT_617	CT_617	100.0
CT_617	CTL0881	99.33
CT_617	TC_RS04610	92.59
CT_618	CT_618	100.0
CT_618	CTL0882	96.63
CT_619	CT_619	100.0
CT_619	CTL0883	90.85
CT_620	CT_620	100.0
CT_620	CTL0884	97.78
CT_621	CT_621	100.0
CT_621	CTL0885	99.04
CT_621	TC_RS04630	74.69
CT_622	CT_622	100.0
CT_622	CTL0886	93.93
CT_623	CT_623	100.0
CT_623	CTL0887	98.08
CT_624	CT_624	100.0
CT_624	CTL0888	98.26
CT_625	CT_625	100.0
CT_625	CTL0889	97.46
CT_626	CT_626	100.0
CT_626	CTL0890	98.57
CT_626	TC_RS04655	88.73
CT_627	CT_627	100.0
CT_627	CTL0891	99.7
CT_627	TC_RS04660	84.36
CT_628	CT_628	100.0
CT_628	CTL0892	98.74
CT_630	CT_630	100.0
CT_630	CTL0894	99.12
CT_631	CT_631	100.0
CT_631	CTL0895	100.0
CT_t24	CT_t24	100.0
CT_t24	CTL_t25	100.0
CT_t24	TC_RS04685	100.0
CT_t24	CPnt29	98.65
CT_632	CT_632	100.0
CT_632	CTL0897	99.69
CT_632	CPn0746	74.0
CT_633	CT_633	100.0
CT_633	CTL0001	99.61
CT_633	TC_RS00005	80.64
CT_634	CT_634	100.0
CT_634	CTL0002	99.71
CT_634	TC_RS00010	81.94
CT_635	CT_635	100.0
CT_635	CTL0003	99.54
CT_635	TC_RS00015	85.35
CT_636	CT_636	100.0
CT_636	CTL0004	99.16
CT_636	TC_RS00020	81.01
CT_t25	CT_t25	100.0
CT_t25	CTL_t01	100.0
CT_t25	TC_RS00025	100.0
CT_t25	CPnt28	98.63
CT_637	CT_637	100.0
CT_637	CTL0005	99.09
CT_637	TC_RS00030	82.49
CT_638	CT_638	100.0
CT_638	CTL0006	99.74
CT_639	CT_639	100.0
CT_639	CTL0007	99.09
CT_639	TC_RS00040	79.0
CT_640	CT_640	100.0
CT_640	CTL0008	98.28
CT_640	TC_RS00045	78.68
CT_641	CT_641	100.0
CT_641	CTL0009	98.33
CT_641	TC_RS00050	80.56
CT_642	CT_642	100.0
CT_642	CTL0010	98.53
CT_643	CT_643	100.0
CT_643	CTL0011	99.57
CT_644	CT_644	100.0
CT_644	CTL0012	98.71
CT_645	CT_645	100.0
CT_645	CTL0013	97.98
CT_646	CT_646	100.0
CT_646	CTL0014	99.06
CT_646	TC_RS00080	76.26
CT_647	CT_647	100.0
CT_647	CTL0015	99.83
CT_647	TC_RS00085	74.21
CT_648	CT_648	100.0
CT_648	CTL0016	99.53
CT_649	CT_649	100.0
CT_649	CTL0017	99.26
CT_650	CT_650	100.0
CT_650	CTL0018	96.03
CT_650	TC_RS00100	85.54
CT_651	CT_651	100.0
CT_651	CTL0019	95.89
CT_652	CT_652	100.0
CT_652	CTL0020	95.71
CT_652.1	CT_652.1	100.0
CT_652.1	CTL0021	100.0
CT_653	CT_653	100.0
CT_653	CTL0022	97.78
CT_654	CT_654	100.0
CT_654	CTL0023	99.18
CT_654	TC_RS00125	83.3
CT_655	CT_655	100.0
CT_655	CTL0024	98.64
CT_t26	CT_t26	100.0
CT_t26	CTL_t03	100.0
CT_t26	TC_RS00135	100.0
CT_656	CT_656	100.0
CT_656	CTL0025	99.66
CT_657	CT_657	100.0
CT_657	CTL0026	98.43
CT_658	CT_658	100.0
CT_658	CTL0027	97.5
CT_658	TC_RS00150	82.46
CT_659	CT_659	100.0
CT_659	CTL0028	100.0
CT_659	TC_RS00155	90.3
CT_660	CT_660	100.0
CT_660	CTL0029	99.46
CT_660	TC_RS00160	82.0
CT_661	CT_661	100.0
CT_661	CTL0030	99.78
CT_662	CT_662	100.0
CT_662	CTL0031	99.11
CT_663	CT_663	100.0
CT_663	CTL0032	99.25
CT_663	TC_RS00175	88.56
CT_664	CT_664	100.0
CT_664	CTL0033	99.48
CT_664	TC_RS00180	80.45
CT_665	CT_665	100.0
CT_665	CTL0034	99.21
CT_665	TC_RS00185	88.63
CT_666	CT_666	100.0
CT_666	CTL0035	99.6
CT_667	CT_667	100.0
CT_667	CTL0036	99.56
CT_668	CT_668	100.0
CT_668	CTL0037	99.85
CT_669	CT_669	100.0
CT_669	CTL0038	99.77
CT_669	TC_RS00205	85.55
CT_670	CT_670	100.0
CT_670	CTL0039	99.41
CT_670	TC_RS00210	89.35
CT_671	CT_671	100.0
CT_671	CTL0040	99.41
CT_672	CT_672	100.0
CT_672	CTL0041	97.95
CT_672	TC_RS00220	84.18
CT_673	CT_673	100.0
CT_673	CTL0042	99.66
CT_673	TC_RS00225	82.18
CT_674	CT_674	100.0
CT_674	CTL0043	96.89
CT_674	TC_RS00230	82.28
CT_t27	CT_t27	100.0
CT_t27	CTL_t31	100.0
CT_t27	TC_RS00235	100.0
CT_t27	CPnt26	97.26
CT_675	CT_675	100.0
CT_675	CTL0044	97.48
CT_675	TC_RS00240	79.38
CT_676	CT_676	100.0
CT_676	CTL0045	99.23
CT_t28	CT_t28	100.0
CT_t28	CTL_t20	100.0
CT_t28	TC_RS00250	98.63
CT_t29	CT_t29	100.0
CT_t29	CTL_t10	100.0
CT_t29	CPnt24	100.0
CT_t29	TC_RS00255	100.0
CT_677	CT_677	100.0
CT_677	CTL0046	95.37
CT_677	TC_RS00260	85.85
CT_678	CT_678	100.0
CT_678	CTL0047	98.24
CT_678	TC_RS00265	83.9
CT_679	CT_679	100.0
CT_679	CTL0048	96.47
CT_679	TC_RS00270	83.78
CT_680	CT_680	100.0
CT_680	CTL0049	95.17
CT_t30	CT_t30	100.0
CT_t30	CTL_t11	100.0
CT_t30	CPnt23	100.0
CT_t30	TC_RS00280	100.0
CT_681	CT_681	100.0
CT_681	CTL0050	92.5
CT_681	TC_RS00285	79.97
CT_682	CT_682	100.0
CT_682	CTL0051	99.38
CT_682	TC_RS00290	81.35
CT_683	CT_683	100.0
CT_683	CTL0052	98.71
CT_683	TC_RS00295	83.79
CT_684	CT_684	100.0
CT_684	CTL0053	99.52
CT_684	TC_RS00300	83.56
CT_685	CT_685	100.0
CT_685	CTL0054	98.18
CT_686	CT_686	100.0
CT_686	CTL0055	98.91
CT_687	CT_687	100.0
CT_687	CTL0056	98.59
CT_688	CT_688	100.0
CT_688	CTL0057	99.88
CT_689	CT_689	100.0
CT_689	CTL0058	99.64
CT_690	CT_690	100.0
CT_690	CTL0059	99.28
CT_690	TC_RS00330	79.96
CT_691	CT_691	100.0
CT_691	CTL0060	100.0
CT_691	TC_RS00335	84.44
CT_692	CT_692	100.0
CT_692	CTL0061	99.77
CT_692	TC_RS00340	80.73
CT_693	CT_693	100.0
CT_693	CTL0062	99.5
CT_693	TC_RS00345	80.28
CT_694	CT_694	100.0
CT_694	CTL0063	98.25
CT_695	CT_695	100.0
CT_695	CTL0064	99.67
CT_696	CT_696	100.0
CT_696	CTL0065	99.75
CT_697	CT_697	100.0
CT_697	CTL0066	99.84
CT_698	CT_698	100.0
CT_698	CTL0067	99.85
CT_698	TC_RS00370	82.61
CT_699	CT_699	100.0
CT_699	CTL0068	99.89
CT_700	CT_700	100.0
CT_700	CTL0069	99.55
CT_700	TC_RS00385	82.92
CT_701	CT_701	100.0
CT_701	CTL0070	99.52
CT_701	TC_RS00390	83.1
CT_701	CPn0841	77.54
CT_702	CT_702	100.0
CT_702	CTL0071	99.81
CT_703	CT_703	100.0
CT_703	CTL0072	99.59
CT_703	TC_RS00400	84.0
CT_704	CT_704	100.0
CT_704	CTL0073	99.84
CT_705	CT_705	100.0
CT_705	CTL0074	99.6
CT_705	TC_RS00410	86.12
CT_706	CT_706	100.0
CT_706	CTL0075	99.84
CT_706	TC_RS00415	87.75
CT_707	CT_707	100.0
CT_707	CTL0076	99.25
CT_707	TC_RS00420	83.83
CT_t31	CT_t31	100.0
CT_t31	CTL_t12	100.0
CT_t31	TC_RS00425	100.0
CT_t31	CPnt31	98.61
CT_708	CT_708	100.0
CT_708	CTL0077	99.71
CT_708	TC_RS00430	85.82
CT_709	CT_709	100.0
CT_709	CTL0078	99.82
CT_710	CT_710	100.0
CT_710	CTL0079	99.56
CT_710	TC_RS00440	83.16
CT_711	CT_711	100.0
CT_711	CTL0080	99.44
CT_712	CT_712	100.0
CT_712	CTL0081	99.49
CT_713	CT_713	100.0
CT_713	CTL0082	99.41
CT_713	TC_RS00455	82.23
CT_713	CTL0082a	100.0
CT_714	CT_714	100.0
CT_714	CTL0083	99.5
CT_715	CT_715	100.0
CT_715	CTL0084	99.63
CT_715	TC_RS00465	79.28
CT_716	CT_716	100.0
CT_716	CTL0085	99.73
CT_717	CT_717	100.0
CT_717	CTL0086	99.69
CT_717	TC_RS00475	81.16
CT_718	CT_718	100.0
CT_718	CTL0087	99.43
CT_719	CT_719	100.0
CT_719	CTL0088	99.5
CT_719	TC_RS00485	80.04
CT_720	CT_720	100.0
CT_720	CTL0089	99.74
CT_721	CT_721	100.0
CT_721	CTL0090	99.74
CT_721	CT_722	100.0
CT_721	CTL0091	100.0
CT_722	CT_722	100.0
CT_722	CTL0091	99.56
CT_722	CT_721	100.0
CT_722	CTL0090	100.0
CT_723	CT_723	100.0
CT_723	CTL0092	99.72
CT_723	TC_RS00505	83.76
CT_724	CT_724	100.0
CT_724	CTL0093	99.05
CT_725	CT_725	100.0
CT_725	CTL0094	99.64
CT_726	CT_726	100.0
CT_726	CTL0095	99.74
CT_727	CT_727	100.0
CT_727	CTL0096	99.44
CT_727	TC_RS00525	81.72
CT_728	CT_728	100.0
CT_728	CTL0097	99.46
CT_729	CT_729	100.0
CT_729	CTL0098	99.69
CT_729	TC_RS00535	83.11
CT_730	CT_730	100.0
CT_730	CTL0099	99.56
CT_730	TC_RS00540	78.33
CT_731	CT_731	100.0
CT_731	CTL0100	99.45
CT_731	CT_732	100.0
CT_731	CTL0101	100.0
CT_732	CT_732	100.0
CT_732	CTL0101	99.37
CT_732	CT_731	100.0
CT_732	CTL0100	100.0
CT_733	CT_733	100.0
CT_733	CTL0102	99.63
CT_733	TC_RS00555	80.06
CT_734	CT_734	100.0
CT_734	CTL0103	99.7
CT_734	TC_RS00560	88.89
CT_735	CT_735	100.0
CT_735	CTL0104	99.63
CT_735	TC_RS00565	81.08
CT_735	CPn0876	73.18
CT_736	CT_736	100.0
CT_736	CTL0105	99.56
CT_737	CT_737	100.0
CT_737	CTL0106	99.7
CT_738	CT_738	100.0
CT_738	CTL0107	99.62
CT_738	TC_RS00580	81.92
CT_739	CT_739	100.0
CT_739	CTL0108	99.67
CT_739	TC_RS00585	82.51
CT_739	CPn0880	75.65
CT_t32	CT_t32	100.0
CT_t32	CTL_t13	100.0
CT_t32	TC_RS00590	100.0
CT_t32	CPnt32	95.95
CT_r01	CT_r04	100.0
CT_r01	CT_r01	100.0
CT_r01	CTL_r02	99.61
CT_r01	CTL_r01	99.61
CT_r01	TC_RS00675	98.45
CT_r01	TC_RS00600	98.45
CT_r01	CPnr01	93.89
CT_r02	CT_r02	100.0
CT_r02	CT_r05	99.9
CT_r02	CTL_r03	99.69
CT_r02	CTL_r04	99.65
CT_r02	TC_RS00605	97.84
CT_r02	TC_RS00680	97.81
CT_r02	CPnr02	93.19
CT_r03	CT_r06	100.0
CT_r03	CT_r03	100.0
CT_r03	CTL_r06	99.15
CT_r03	CTL_r05	99.15
CT_r03	TC_RS00685	98.26
CT_r03	TC_RS00610	98.26
CT_r03	CPnr03	91.3
CT_740	CT_740	100.0
CT_740	CTL0109	99.31
CT_740	TC_RS00620	82.22
CT_741	CT_741	100.0
CT_741	CTL0110	99.42
CT_741	TC_RS00625	88.12
CT_742	CT_742	100.0
CT_742	CTL0111	99.16
CT_743	CT_743	100.0
CT_743	CTL0112	98.94
CT_744	CT_744	100.0
CT_744	CTL0113	99.84
CT_744	TC_RS00640	76.08
CT_745	CT_745	100.0
CT_745	CTL0114	99.53
CT_746	CT_746	100.0
CT_746	CTL0115	99.85
CT_746	TC_RS00650	82.34
CT_746	CT_747	100.0
CT_746	CTL0116	100.0
CT_746	TC_RS00655	100.0
CT_747	CT_747	100.0
CT_747	CTL0116	99.9
CT_747	TC_RS00655	80.46
CT_747	CT_746	100.0
CT_747	CTL0115	100.0
CT_747	TC_RS00650	100.0
CT_748	CT_748	100.0
CT_748	CTL0117	99.48
CT_748	TC_RS00660	81.83
CT_748	CPn0891	74.08
CT_749	CT_749	100.0
CT_749	CTL0118	99.24
CT_749	TC_RS00665	81.58
CT_r04	CT_r04	100.0
CT_r04	CT_r01	100.0
CT_r04	CTL_r02	99.61
CT_r04	CTL_r01	99.61
CT_r04	TC_RS00675	98.45
CT_r04	TC_RS00600	98.45
CT_r04	CPnr01	93.89
CT_r05	CT_r05	100.0
CT_r05	CT_r02	99.9
CT_r05	CTL_r03	99.79
CT_r05	CTL_r04	99.76
CT_r05	TC_RS00605	97.94
CT_r05	TC_RS00680	97.91
CT_r05	CPnr02	93.28
CT_r06	CT_r06	100.0
CT_r06	CT_r03	100.0
CT_r06	CTL_r06	99.15
CT_r06	CTL_r05	99.15
CT_r06	TC_RS00685	98.26
CT_r06	TC_RS00610	98.26
CT_r06	CPnr03	91.3
CT_750	CT_750	100.0
CT_750	CTL0119	99.65
CT_751	CT_751	100.0
CT_751	CTL0120	99.2
CT_751	TC_RS00695	82.58
CT_752	CT_752	100.0
CT_752	CTL0121	99.81
CT_752	TC_RS00700	87.43
CT_753	CT_753	100.0
CT_753	CTL0122	100.0
CT_754	CT_754	100.0
CT_754	CTL0123	99.77
CT_754	TC_RS00710	81.83
CT_755	CT_755	100.0
CT_755	CTL0124	99.48
CT_t33	CT_t33	100.0
